	ANI	Aligned kmers	Total kmers	Query sample ID	Reference sample ID	Query hybrid contig ID	Reference hybrid contig ID	Alignment fraction
602	73.8622	1	43	UCI93	BIDMC100	contig000003	contig000007	0.0232558139534883
602	73.8622	1	43	UCI93	BIDMC100	contig000003	contig000007	0.0232558139534883
603	73.8622	1	43	UCI93	BIDMC100	contig000003	contig000006	0.0232558139534883
603	73.8622	1	43	UCI93	BIDMC100	contig000003	contig000006	0.0232558139534883
604	73.8622	1	43	UCI93	BIDMC87	contig000003	contig000003	0.0232558139534883
604	73.8622	1	43	UCI93	BIDMC87	contig000003	contig000003	0.0232558139534883
605	73.8622	1	43	UCI93	UCI187	contig000003	contig000005	0.0232558139534883
605	73.8622	1	43	UCI93	UCI187	contig000003	contig000005	0.0232558139534883
606	73.8622	1	43	UCI93	MGH103	contig000003	contig000005	0.0232558139534883
606	73.8622	1	43	UCI93	MGH103	contig000003	contig000005	0.0232558139534883
607	73.8622	1	43	UCI93	MGH3	contig000003	contig000008	0.0232558139534883
607	73.8622	1	43	UCI93	MGH3	contig000003	contig000008	0.0232558139534883
608	100.0	9	9	UCI93	UCI93	contig000004	contig000004	1.0
608	100.0	9	9	UCI93	UCI93	contig000004	contig000004	1.0
609	99.9653	8	9	UCI93	UCI75	contig000004	contig000005	0.8888888888888888
609	99.9653	8	9	UCI93	UCI75	contig000004	contig000005	0.8888888888888888
610	99.9356	8	9	UCI93	UCI179	contig000004	contig000002	0.8888888888888888
610	99.9356	8	9	UCI93	UCI179	contig000004	contig000002	0.8888888888888888
611	99.6936	9	9	UCI93	UCI105	contig000004	contig000007	1.0
611	99.6936	9	9	UCI93	UCI105	contig000004	contig000007	1.0
612	99.5913	9	9	UCI93	MGH247	contig000004	contig000002	1.0
612	99.5913	9	9	UCI93	MGH247	contig000004	contig000002	1.0
613	82.0226	1	9	UCI93	BIDMC100	contig000004	contig000007	0.1111111111111111
613	82.0226	1	9	UCI93	BIDMC100	contig000004	contig000007	0.1111111111111111
614	78.9359	2	9	UCI93	MGH3	contig000004	contig000008	0.2222222222222222
614	78.9359	2	9	UCI93	MGH3	contig000004	contig000008	0.2222222222222222
615	78.9359	2	9	UCI93	BIDMC100	contig000004	contig000006	0.2222222222222222
615	78.9359	2	9	UCI93	BIDMC100	contig000004	contig000006	0.2222222222222222
616	77.603	1	9	UCI93	BIDMC87	contig000004	contig000003	0.1111111111111111
616	77.603	1	9	UCI93	BIDMC87	contig000004	contig000003	0.1111111111111111
617	77.603	1	9	UCI93	MGH121	contig000004	contig000010	0.1111111111111111
617	77.603	1	9	UCI93	MGH121	contig000004	contig000010	0.1111111111111111
618	77.603	1	9	UCI93	MGH3	contig000004	contig000007	0.1111111111111111
618	77.603	1	9	UCI93	MGH3	contig000004	contig000007	0.1111111111111111
619	77.603	1	9	UCI93	MGH103	contig000004	contig000005	0.1111111111111111
619	77.603	1	9	UCI93	MGH103	contig000004	contig000005	0.1111111111111111
620	75.5474	2	9	UCI93	MGH113	contig000004	contig000007	0.2222222222222222
620	75.5474	2	9	UCI93	MGH113	contig000004	contig000007	0.2222222222222222
621	73.4917	1	9	UCI93	UCI187	contig000004	contig000005	0.1111111111111111
621	73.4917	1	9	UCI93	UCI187	contig000004	contig000005	0.1111111111111111
622	100.0	5	5	UCI93	UCI93	contig000005	contig000005	1.0
622	100.0	5	5	UCI93	UCI93	contig000005	contig000005	1.0
623	99.9702	4	5	UCI93	UCI105	contig000005	contig000008	0.8
623	99.9702	4	5	UCI93	UCI105	contig000005	contig000008	0.8
624	99.7282	5	5	UCI93	UCI75	contig000005	contig000006	1.0
624	99.7282	5	5	UCI93	UCI75	contig000005	contig000006	1.0
625	89.8995	1	5	UCI93	MGH121	contig000005	contig000010	0.2
625	89.8995	1	5	UCI93	MGH121	contig000005	contig000010	0.2
626	89.8995	1	5	UCI93	BIDMC100	contig000005	contig000007	0.2
626	89.8995	1	5	UCI93	BIDMC100	contig000005	contig000007	0.2
627	89.5098	1	5	UCI93	MGH3	contig000005	contig000008	0.2
627	89.5098	1	5	UCI93	MGH3	contig000005	contig000008	0.2
628	88.6514	2	5	UCI93	MGH37	contig000005	contig000004	0.4
628	88.6514	2	5	UCI93	MGH37	contig000005	contig000004	0.4
629	88.2851	2	5	UCI93	BIDMC100	contig000005	contig000005	0.4
629	88.2851	2	5	UCI93	BIDMC100	contig000005	contig000005	0.4
630	87.4977	2	5	UCI93	MGH121	contig000005	contig000008	0.4
630	87.4977	2	5	UCI93	MGH121	contig000005	contig000008	0.4
631	86.6826	2	5	UCI93	MGH3	contig000005	contig000005	0.4
631	86.6826	2	5	UCI93	MGH3	contig000005	contig000005	0.4
632	86.4777	2	5	UCI93	BIDMC100	contig000005	contig000006	0.4
632	86.4777	2	5	UCI93	BIDMC100	contig000005	contig000006	0.4
633	86.2673	1	5	UCI93	MGH113	contig000005	contig000007	0.2
633	86.2673	1	5	UCI93	MGH113	contig000005	contig000007	0.2
634	85.806	2	5	UCI93	MGH14	contig000005	contig000008	0.4
634	85.806	2	5	UCI93	MGH14	contig000005	contig000008	0.4
635	85.7367	2	5	UCI93	MGH103	contig000005	contig000005	0.4
635	85.7367	2	5	UCI93	MGH103	contig000005	contig000005	0.4
636	84.5581	2	5	UCI93	MGH37	contig000005	contig000003	0.4
636	84.5581	2	5	UCI93	MGH37	contig000005	contig000003	0.4
637	84.5567	1	5	UCI93	UCI187	contig000005	contig000005	0.2
637	84.5567	1	5	UCI93	UCI187	contig000005	contig000005	0.2
638	82.385	1	5	UCI93	BIDMC87	contig000005	contig000003	0.2
638	82.385	1	5	UCI93	BIDMC87	contig000005	contig000003	0.2
639	80.9955	2	5	UCI93	MGH89	contig000005	contig000003	0.4
639	80.9955	2	5	UCI93	MGH89	contig000005	contig000003	0.4
640	80.127	2	5	UCI93	MGH3	contig000005	contig000007	0.4
640	80.127	2	5	UCI93	MGH3	contig000005	contig000007	0.4
641	73.8622	1	5	UCI93	MGH121	contig000005	contig000009	0.2
641	73.8622	1	5	UCI93	MGH121	contig000005	contig000009	0.2
642	100.0	4	4	UCI93	UCI93	contig000006	contig000006	1.0
642	100.0	4	4	UCI93	UCI93	contig000006	contig000006	1.0
643	99.1829	2	4	UCI93	UCI105	contig000006	contig000008	0.5
643	99.1829	2	4	UCI93	UCI105	contig000006	contig000008	0.5
644	99.1242	2	4	UCI93	UCI93	contig000006	contig000005	0.5
644	99.1242	2	4	UCI93	UCI93	contig000006	contig000005	0.5
645	98.9828	2	4	UCI93	UCI75	contig000006	contig000006	0.5
645	98.9828	2	4	UCI93	UCI75	contig000006	contig000006	0.5
646	89.8033	2	4	UCI93	BIDMC100	contig000006	contig000005	0.5
646	89.8033	2	4	UCI93	BIDMC100	contig000006	contig000005	0.5
647	89.1815	2	4	UCI93	MGH3	contig000006	contig000005	0.5
647	89.1815	2	4	UCI93	MGH3	contig000006	contig000005	0.5
648	85.6158	3	4	UCI93	BWH57	contig000006	contig000005	0.75
648	85.6158	3	4	UCI93	BWH57	contig000006	contig000005	0.75
649	85.6158	3	4	UCI93	BWH56	contig000006	contig000005	0.75
649	85.6158	3	4	UCI93	BWH56	contig000006	contig000005	0.75
650	85.322	3	4	UCI93	MGH121	contig000006	contig000008	0.75
650	85.322	3	4	UCI93	MGH121	contig000006	contig000008	0.75
651	83.7306	2	4	UCI93	MGH14	contig000006	contig000008	0.5
651	83.7306	2	4	UCI93	MGH14	contig000006	contig000008	0.5
652	81.9787	1	4	UCI93	BIDMC100	contig000006	contig000007	0.25
652	81.9787	1	4	UCI93	BIDMC100	contig000006	contig000007	0.25
653	81.8338	2	4	UCI93	MGH37	contig000006	contig000004	0.5
653	81.8338	2	4	UCI93	MGH37	contig000006	contig000004	0.5
654	81.1237	2	4	UCI93	MGH7	contig000006	contig000004	0.5
654	81.1237	2	4	UCI93	MGH7	contig000006	contig000004	0.5
655	81.1237	2	4	UCI93	MGH103	contig000006	contig000004	0.5
655	81.1237	2	4	UCI93	MGH103	contig000006	contig000004	0.5
656	81.1237	2	4	UCI93	UCI193	contig000006	contig000004	0.5
656	81.1237	2	4	UCI93	UCI193	contig000006	contig000004	0.5
657	80.2246	1	4	UCI93	MGH121	contig000006	contig000010	0.25
657	80.2246	1	4	UCI93	MGH121	contig000006	contig000010	0.25
658	78.8702	2	4	UCI93	UCI147	contig000006	contig000003	0.5
658	78.8702	2	4	UCI93	UCI147	contig000006	contig000003	0.5
659	78.4321	2	4	UCI93	MGH37	contig000006	contig000003	0.5
659	78.4321	2	4	UCI93	MGH37	contig000006	contig000003	0.5
660	73.4469	1	4	UCI93	MGH113	contig000006	contig000007	0.25
660	73.4469	1	4	UCI93	MGH113	contig000006	contig000007	0.25
661	100.0	176	176	MGH121	MGH121	contig000002	contig000002	1.0
661	100.0	176	176	MGH121	MGH121	contig000002	contig000002	1.0
662	97.2416	100	176	MGH121	MGH103	contig000002	contig000003	0.5681818181818182
662	97.2416	100	176	MGH121	MGH103	contig000002	contig000003	0.5681818181818182
663	100.0	94	94	MGH121	MGH121	contig000003	contig000003	1.0
663	100.0	94	94	MGH121	MGH121	contig000003	contig000003	1.0
664	100.0	61	68	MGH121	MGH121	contig000004	contig000004	0.8970588235294118
664	100.0	61	68	MGH121	MGH121	contig000004	contig000004	0.8970588235294118
665	94.7828	3	68	MGH121	MGH105	contig000004	contig000005	0.0441176470588235
665	94.7828	3	68	MGH121	MGH105	contig000004	contig000005	0.0441176470588235
666	94.5998	10	68	MGH121	MGH113	contig000004	contig000004	0.1470588235294117
666	94.5998	10	68	MGH121	MGH113	contig000004	contig000004	0.1470588235294117
667	100.0	6	6	MGH121	MGH121	contig000005	contig000005	1.0
667	100.0	6	6	MGH121	MGH121	contig000005	contig000005	1.0
668	83.5059	1	6	MGH121	MGH3	contig000005	contig000008	0.1666666666666666
668	83.5059	1	6	MGH121	MGH3	contig000005	contig000008	0.1666666666666666
669	82.1561	1	6	MGH121	MGH3	contig000005	contig000007	0.1666666666666666
669	82.1561	1	6	MGH121	MGH3	contig000005	contig000007	0.1666666666666666
670	82.1561	1	6	MGH121	BIDMC100	contig000005	contig000007	0.1666666666666666
670	82.1561	1	6	MGH121	BIDMC100	contig000005	contig000007	0.1666666666666666
671	82.1561	1	6	MGH121	UCI187	contig000005	contig000005	0.1666666666666666
671	82.1561	1	6	MGH121	UCI187	contig000005	contig000005	0.1666666666666666
672	82.1561	1	6	MGH121	MGH103	contig000005	contig000005	0.1666666666666666
672	82.1561	1	6	MGH121	MGH103	contig000005	contig000005	0.1666666666666666
673	82.1561	1	6	MGH121	BIDMC87	contig000005	contig000003	0.1666666666666666
673	82.1561	1	6	MGH121	BIDMC87	contig000005	contig000003	0.1666666666666666
674	80.6874	2	6	MGH121	MGH103	contig000005	contig000004	0.3333333333333333
674	80.6874	2	6	MGH121	MGH103	contig000005	contig000004	0.3333333333333333
675	80.4032	1	6	MGH121	BIDMC100	contig000005	contig000006	0.1666666666666666
675	80.4032	1	6	MGH121	BIDMC100	contig000005	contig000006	0.1666666666666666
676	80.0125	2	6	MGH121	UCI193	contig000005	contig000004	0.3333333333333333
676	80.0125	2	6	MGH121	UCI193	contig000005	contig000004	0.3333333333333333
677	80.0125	2	6	MGH121	MGH37	contig000005	contig000003	0.3333333333333333
677	80.0125	2	6	MGH121	MGH37	contig000005	contig000003	0.3333333333333333
678	77.9145	1	6	MGH121	MGH121	contig000005	contig000010	0.1666666666666666
678	77.9145	1	6	MGH121	MGH121	contig000005	contig000010	0.1666666666666666
679	77.9145	1	6	MGH121	MGH113	contig000005	contig000007	0.1666666666666666
679	77.9145	1	6	MGH121	MGH113	contig000005	contig000007	0.1666666666666666
680	76.9931	2	6	MGH121	MGH37	contig000005	contig000004	0.3333333333333333
680	76.9931	2	6	MGH121	MGH37	contig000005	contig000004	0.3333333333333333
681	100.0	6	6	MGH121	MGH121	contig000006	contig000006	1.0
681	100.0	6	6	MGH121	MGH121	contig000006	contig000006	1.0
682	99.8622	3	6	MGH121	UCI93	contig000006	contig000002	0.5
682	99.8622	3	6	MGH121	UCI93	contig000006	contig000002	0.5
683	96.212	4	6	MGH121	UCI193	contig000006	contig000002	0.6666666666666666
683	96.212	4	6	MGH121	UCI193	contig000006	contig000002	0.6666666666666666
684	95.618	4	6	MGH121	MGH197	contig000006	contig000002	0.6666666666666666
684	95.618	4	6	MGH121	MGH197	contig000006	contig000002	0.6666666666666666
685	95.618	4	6	MGH121	MGH15	contig000006	contig000002	0.6666666666666666
685	95.618	4	6	MGH121	MGH15	contig000006	contig000002	0.6666666666666666
686	94.3083	4	6	MGH121	MGH89	contig000006	contig000002	0.6666666666666666
686	94.3083	4	6	MGH121	MGH89	contig000006	contig000002	0.6666666666666666
687	94.3083	4	6	MGH121	UCI105	contig000006	contig000003	0.6666666666666666
687	94.3083	4	6	MGH121	UCI105	contig000006	contig000003	0.6666666666666666
688	94.3083	4	6	MGH121	MGH103	contig000006	contig000003	0.6666666666666666
688	94.3083	4	6	MGH121	MGH103	contig000006	contig000003	0.6666666666666666
689	93.8228	3	6	MGH121	BIDMC19A	contig000006	contig000002	0.5
689	93.8228	3	6	MGH121	BIDMC19A	contig000006	contig000002	0.5
690	93.8228	3	6	MGH121	MGH3	contig000006	contig000002	0.5
690	93.8228	3	6	MGH121	MGH3	contig000006	contig000002	0.5
691	92.5002	1	6	MGH121	BIDMC100	contig000006	contig000007	0.1666666666666666
691	92.5002	1	6	MGH121	BIDMC100	contig000006	contig000007	0.1666666666666666
692	92.0548	1	6	MGH121	MGH3	contig000006	contig000008	0.1666666666666666
692	92.0548	1	6	MGH121	MGH3	contig000006	contig000008	0.1666666666666666
693	91.2967	1	6	MGH121	BIDMC100	contig000006	contig000006	0.1666666666666666
693	91.2967	1	6	MGH121	BIDMC100	contig000006	contig000006	0.1666666666666666
694	90.9187	3	6	MGH121	MGH113	contig000006	contig000002	0.5
694	90.9187	3	6	MGH121	MGH113	contig000006	contig000002	0.5
695	90.7163	1	6	MGH121	MGH121	contig000006	contig000010	0.1666666666666666
695	90.7163	1	6	MGH121	MGH121	contig000006	contig000010	0.1666666666666666
696	90.0593	1	6	MGH121	BIDMC87	contig000006	contig000003	0.1666666666666666
696	90.0593	1	6	MGH121	BIDMC87	contig000006	contig000003	0.1666666666666666
697	89.6622	2	6	MGH121	BIDMC87	contig000006	contig000002	0.3333333333333333
697	89.6622	2	6	MGH121	BIDMC87	contig000006	contig000002	0.3333333333333333
698	89.4804	2	6	MGH121	MGH89	contig000006	contig000003	0.3333333333333333
698	89.4804	2	6	MGH121	MGH89	contig000006	contig000003	0.3333333333333333
699	89.3049	1	6	MGH121	MGH103	contig000006	contig000005	0.1666666666666666
699	89.3049	1	6	MGH121	MGH103	contig000006	contig000005	0.1666666666666666
700	89.3049	1	6	MGH121	UCI187	contig000006	contig000005	0.1666666666666666
700	89.3049	1	6	MGH121	UCI187	contig000006	contig000005	0.1666666666666666
701	87.6221	2	6	MGH121	MGH193	contig000006	contig000005	0.3333333333333333
701	87.6221	2	6	MGH121	MGH193	contig000006	contig000005	0.3333333333333333
702	86.7484	1	6	MGH121	MGH3	contig000006	contig000007	0.1666666666666666
702	86.7484	1	6	MGH121	MGH3	contig000006	contig000007	0.1666666666666666
703	86.054	1	6	MGH121	MGH113	contig000006	contig000007	0.1666666666666666
703	86.054	1	6	MGH121	MGH113	contig000006	contig000007	0.1666666666666666
704	73.3582	1	6	MGH121	BWH50	contig000006	contig000006	0.1666666666666666
704	73.3582	1	6	MGH121	BWH50	contig000006	contig000006	0.1666666666666666
705	73.3582	1	6	MGH121	MGH121	contig000006	contig000009	0.1666666666666666
705	73.3582	1	6	MGH121	MGH121	contig000006	contig000009	0.1666666666666666
706	100.0	6	6	MGH121	MGH121	contig000007	contig000007	1.0
706	100.0	6	6	MGH121	MGH121	contig000007	contig000007	1.0
707	73.4054	3	6	MGH121	BIDMC108	contig000007	contig000002	0.5
707	73.4054	3	6	MGH121	BIDMC108	contig000007	contig000002	0.5
708	100.0	3	3	MGH121	MGH121	contig000008	contig000008	1.0
708	100.0	3	3	MGH121	MGH121	contig000008	contig000008	1.0
709	99.9323	2	3	MGH121	MGH3	contig000008	contig000005	0.6666666666666666
709	99.9323	2	3	MGH121	MGH3	contig000008	contig000005	0.6666666666666666
710	99.9259	3	3	MGH121	MGH14	contig000008	contig000008	1.0
710	99.9259	3	3	MGH121	MGH14	contig000008	contig000008	1.0
711	98.651	2	3	MGH121	BWH56	contig000008	contig000005	0.6666666666666666
711	98.651	2	3	MGH121	BWH56	contig000008	contig000005	0.6666666666666666
712	98.651	2	3	MGH121	BWH57	contig000008	contig000005	0.6666666666666666
712	98.651	2	3	MGH121	BWH57	contig000008	contig000005	0.6666666666666666
713	91.3302	2	3	MGH121	BIDMC100	contig000008	contig000005	0.6666666666666666
713	91.3302	2	3	MGH121	BIDMC100	contig000008	contig000005	0.6666666666666666
714	88.1979	3	3	MGH121	MGH37	contig000008	contig000004	1.0
714	88.1979	3	3	MGH121	MGH37	contig000008	contig000004	1.0
715	87.1218	1	3	MGH121	MGH113	contig000008	contig000007	0.3333333333333333
715	87.1218	1	3	MGH121	MGH113	contig000008	contig000007	0.3333333333333333
716	87.112	2	3	MGH121	UCI93	contig000008	contig000005	0.6666666666666666
716	87.112	2	3	MGH121	UCI93	contig000008	contig000005	0.6666666666666666
717	86.9091	3	3	MGH121	UCI93	contig000008	contig000006	1.0
717	86.9091	3	3	MGH121	UCI93	contig000008	contig000006	1.0
718	86.6773	2	3	MGH121	MGH37	contig000008	contig000003	0.6666666666666666
718	86.6773	2	3	MGH121	MGH37	contig000008	contig000003	0.6666666666666666
719	86.4256	2	3	MGH121	UCI75	contig000008	contig000006	0.6666666666666666
719	86.4256	2	3	MGH121	UCI75	contig000008	contig000006	0.6666666666666666
720	86.4124	3	3	MGH121	UCI105	contig000008	contig000008	1.0
720	86.4124	3	3	MGH121	UCI105	contig000008	contig000008	1.0
721	85.8073	1	3	MGH121	MGH121	contig000008	contig000010	0.3333333333333333
721	85.8073	1	3	MGH121	MGH121	contig000008	contig000010	0.3333333333333333
722	85.4919	2	3	MGH121	UCI193	contig000008	contig000004	0.6666666666666666
722	85.4919	2	3	MGH121	UCI193	contig000008	contig000004	0.6666666666666666
723	85.4919	2	3	MGH121	MGH103	contig000008	contig000004	0.6666666666666666
723	85.4919	2	3	MGH121	MGH103	contig000008	contig000004	0.6666666666666666
724	82.9919	1	3	MGH121	UCI187	contig000008	contig000005	0.3333333333333333
724	82.9919	1	3	MGH121	UCI187	contig000008	contig000005	0.3333333333333333
725	82.9919	1	3	MGH121	BIDMC100	contig000008	contig000006	0.3333333333333333
725	82.9919	1	3	MGH121	BIDMC100	contig000008	contig000006	0.3333333333333333
726	82.6551	3	3	MGH121	MGH7	contig000008	contig000004	1.0
726	82.6551	3	3	MGH121	MGH7	contig000008	contig000004	1.0
727	81.6385	1	3	MGH121	BIDMC87	contig000008	contig000003	0.3333333333333333
727	81.6385	1	3	MGH121	BIDMC87	contig000008	contig000003	0.3333333333333333
728	79.882	1	3	MGH121	BWH50	contig000008	contig000006	0.3333333333333333
728	79.882	1	3	MGH121	BWH50	contig000008	contig000006	0.3333333333333333
729	79.882	1	3	MGH121	MGH3	contig000008	contig000008	0.3333333333333333
729	79.882	1	3	MGH121	MGH3	contig000008	contig000008	0.3333333333333333
730	79.882	1	3	MGH121	MGH103	contig000008	contig000005	0.3333333333333333
730	79.882	1	3	MGH121	MGH103	contig000008	contig000005	0.3333333333333333
731	78.9491	3	3	MGH121	UCI147	contig000008	contig000003	1.0
731	78.9491	3	3	MGH121	UCI147	contig000008	contig000003	1.0
732	78.1972	2	3	MGH121	BWH50	contig000008	contig000003	0.6666666666666666
732	78.1972	2	3	MGH121	BWH50	contig000008	contig000003	0.6666666666666666
733	77.3897	1	3	MGH121	BIDMC100	contig000008	contig000007	0.3333333333333333
733	77.3897	1	3	MGH121	BIDMC100	contig000008	contig000007	0.3333333333333333
734	76.6422	2	3	MGH121	MGH193	contig000008	contig000005	0.6666666666666666
734	76.6422	2	3	MGH121	MGH193	contig000008	contig000005	0.6666666666666666
735	100.0	2	2	MGH121	MGH121	contig000009	contig000009	1.0
735	100.0	2	2	MGH121	MGH121	contig000009	contig000009	1.0
736	78.2905	1	2	MGH121	UCI105	contig000009	contig000006	0.5
736	78.2905	1	2	MGH121	UCI105	contig000009	contig000006	0.5
737	78.2905	1	2	MGH121	UCI75	contig000009	contig000003	0.5
737	78.2905	1	2	MGH121	UCI75	contig000009	contig000003	0.5
738	78.2905	1	2	MGH121	UCI93	contig000009	contig000003	0.5
738	78.2905	1	2	MGH121	UCI93	contig000009	contig000003	0.5
739	78.2905	1	2	MGH121	MGH113	contig000009	contig000005	0.5
739	78.2905	1	2	MGH121	MGH113	contig000009	contig000005	0.5
740	77.7346	1	2	MGH121	MGH103	contig000009	contig000005	0.5
740	77.7346	1	2	MGH121	MGH103	contig000009	contig000005	0.5
741	74.007	1	2	MGH121	MGH193	contig000009	contig000004	0.5
741	74.007	1	2	MGH121	MGH193	contig000009	contig000004	0.5
742	74.007	1	2	MGH121	UCI93	contig000009	contig000005	0.5
742	74.007	1	2	MGH121	UCI93	contig000009	contig000005	0.5
743	74.007	1	2	MGH121	MGH121	contig000009	contig000006	0.5
743	74.007	1	2	MGH121	MGH121	contig000009	contig000006	0.5
744	74.007	1	2	MGH121	BWH50	contig000009	contig000003	0.5
744	74.007	1	2	MGH121	BWH50	contig000009	contig000003	0.5
745	74.007	1	2	MGH121	BIDMC100	contig000009	contig000006	0.5
745	74.007	1	2	MGH121	BIDMC100	contig000009	contig000006	0.5
746	74.007	1	2	MGH121	MGH37	contig000009	contig000004	0.5
746	74.007	1	2	MGH121	MGH37	contig000009	contig000004	0.5
747	74.007	1	2	MGH121	BIDMC82	contig000009	contig000005	0.5
747	74.007	1	2	MGH121	BIDMC82	contig000009	contig000005	0.5
748	74.007	1	2	MGH121	BWH50	contig000009	contig000004	0.5
748	74.007	1	2	MGH121	BWH50	contig000009	contig000004	0.5
749	74.007	1	2	MGH121	BIDMC19A	contig000009	contig000004	0.5
749	74.007	1	2	MGH121	BIDMC19A	contig000009	contig000004	0.5
750	74.007	1	2	MGH121	BIDMC87	contig000009	contig000003	0.5
750	74.007	1	2	MGH121	BIDMC87	contig000009	contig000003	0.5
751	74.007	1	2	MGH121	BIDMC108	contig000009	contig000003	0.5
751	74.007	1	2	MGH121	BIDMC108	contig000009	contig000003	0.5
752	74.007	1	2	MGH121	MGH89	contig000009	contig000003	0.5
752	74.007	1	2	MGH121	MGH89	contig000009	contig000003	0.5
753	74.007	1	2	MGH121	MGH3	contig000009	contig000008	0.5
753	74.007	1	2	MGH121	MGH3	contig000009	contig000008	0.5
754	74.007	1	2	MGH121	BIDMC19A	contig000009	contig000003	0.5
754	74.007	1	2	MGH121	BIDMC19A	contig000009	contig000003	0.5
